age,occupation_status,years_employed,annual_income,credit_score,credit_history_years,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio
36,2,0.3,26722,619,11.2,72,15059,0,1,0,0,2,2700,20.11,0.564,0.101,0.034
45,1,16.3,88555,691,14.2,1462,45965,0,0,0,0,2,70000,18.16,0.519,0.79,0.263
36,2,1.5,32566,573,16.8,86,6018,1,2,1,0,5,3300,21.04,0.185,0.101,0.034
42,0,2.5,121995,633,20.0,2084,22215,0,0,0,2,5,100000,13.35,0.182,0.82,0.273
33,0,4.8,31343,808,12.5,31361,4287,0,0,0,1,5,7500,7.54,0.137,0.239,0.08
29,0,6.3,22264,573,4.7,63,7631,1,1,0,0,1,19700,22.48,0.343,0.885,0.295
22,0,0.7,29058,731,0.7,200,458,0,1,0,1,4,12400,8.63,0.016,0.427,0.142
19,0,0.4,17346,578,0.5,27,2352,0,0,0,0,5,13300,22.35,0.136,0.767,0.256
29,1,4.7,60432,683,8.2,1284,13724,0,0,0,1,4,47500,10.57,0.227,0.786,0.262
27,2,1.6,15000,646,6.1,527,8654,0,1,1,1,2,7100,11.79,0.577,0.473,0.158
51,0,17.0,30744,637,0.6,17,15694,0,0,1,2,4,7300,13.65,0.51,0.237,0.079
21,2,1.0,32635,641,2.5,501,14337,1,2,0,1,2,21700,11.87,0.439,0.665,0.222
42,0,14.7,21009,641,15.0,2838,1642,0,0,0,2,3,1200,14.84,0.078,0.057,0.019
44,1,21.4,129483,733,4.1,546,32016,0,0,0,2,2,100000,10.79,0.247,0.772,0.257
35,0,11.4,18697,568,1.3,234,6530,0,0,1,1,0,7300,13.46,0.349,0.39,0.13
20,0,0.9,25675,621,1.6,255,9125,0,1,0,0,4,20200,19.67,0.355,0.787,0.262
41,2,0.5,25746,633,14.4,128,2493,0,1,0,2,1,18700,14.59,0.097,0.726,0.242
44,1,8.4,161482,702,18.3,30090,69659,0,0,0,1,5,19800,7.79,0.431,0.123,0.041
40,0,0.9,36056,575,3.7,1494,18097,0,1,1,1,2,11200,14.89,0.502,0.311,0.104
35,0,11.5,31549,671,3.5,742,1595,0,1,0,0,5,5600,17.72,0.051,0.178,0.059
18,1,1.0,47301,612,1.6,412,7070,0,1,0,0,0,19000,20.92,0.149,0.402,0.134
18,0,0.0,15000,640,1.8,94,6210,0,3,1,2,0,9300,13.06,0.414,0.62,0.207
45,0,20.6,84097,711,25.0,6978,29691,0,0,0,2,0,100000,11.1,0.353,1.189,0.396
18,2,1.0,15000,503,0.1,4,2327,0,0,0,1,5,8800,14.94,0.155,0.587,0.196
25,1,1.2,166889,653,2.2,3959,67734,0,0,0,0,5,13900,18.68,0.406,0.083,0.028
20,0,1.5,32941,582,1.4,535,1227,0,1,0,2,3,47300,15.67,0.037,1.436,0.479
25,0,6.0,47882,649,4.2,23,17699,0,0,0,2,3,72400,14.22,0.37,1.512,0.504
19,0,0.1,23479,670,0.6,54,4623,0,0,0,0,1,25400,18.8,0.197,1.082,0.361
43,0,23.8,132924,664,15.5,573,58628,0,0,0,2,1,87000,11.72,0.441,0.655,0.218
36,0,5.2,15676,591,4.5,418,3873,0,0,0,0,0,21600,21.96,0.247,1.378,0.459
20,1,1.0,54127,626,1.1,53,23987,0,1,0,2,4,65400,14.74,0.443,1.208,0.403
18,0,0.0,15000,567,2.0,1654,3022,0,0,1,0,3,7400,22.39,0.201,0.493,0.164
25,0,6.6,34107,591,3.9,407,4908,0,1,0,0,4,1400,22.82,0.144,0.041,0.014
45,0,3.0,38819,651,8.2,298,13434,0,0,0,2,4,55700,11.74,0.346,1.435,0.478
28,0,3.3,84787,691,3.6,451,15921,0,0,0,2,0,100000,12.66,0.188,1.179,0.393
31,1,4.4,49902,652,9.1,1451,22374,0,0,0,2,4,3900,12.57,0.448,0.078,0.026
31,2,0.8,24143,596,9.7,946,9135,0,0,0,0,2,2400,21.26,0.378,0.099,0.033
41,0,13.7,22807,611,11.4,2719,13637,0,1,0,0,3,30800,20.02,0.598,1.35,0.45
18,0,0.0,19792,625,1.8,143,2985,0,1,0,2,0,15800,13.86,0.151,0.798,0.266
34,0,7.6,22179,640,2.9,264,3615,0,0,0,1,4,8500,11.61,0.163,0.383,0.128
21,0,1.7,48755,538,0.6,37,11636,0,0,0,2,3,14700,16.77,0.239,0.302,0.101
43,0,23.3,35011,637,19.7,615,4604,0,0,0,1,3,11600,11.78,0.132,0.331,0.11
20,2,1.5,24116,648,0.1,7,8380,0,0,0,1,5,11300,11.99,0.347,0.469,0.156
47,0,19.2,83817,674,18.2,4462,2117,0,0,0,0,0,40000,17.08,0.025,0.477,0.159
18,0,0.0,38435,606,0.8,60,1853,0,0,0,1,0,13400,12.83,0.048,0.349,0.116
26,0,6.9,49981,547,6.4,1244,21314,1,1,1,1,5,25000,14.12,0.426,0.5,0.167
23,0,1.4,23107,587,1.1,99,5382,0,0,0,2,4,10500,16.39,0.233,0.454,0.151
37,2,0.0,33555,687,16.2,241,5542,0,0,0,0,4,3400,18.11,0.165,0.101,0.034
25,0,2.7,22437,562,4.9,5243,1173,0,1,0,0,2,7800,22.67,0.052,0.348,0.116
24,1,1.1,64414,724,0.2,269,16098,0,1,0,2,4,18600,11.12,0.25,0.289,0.096
56,0,7.1,115979,678,4.7,8774,17199,0,0,1,2,3,54600,12.74,0.148,0.471,0.157
36,1,10.3,141511,619,14.0,4374,16297,0,1,0,0,4,70000,20.77,0.115,0.495,0.165
47,1,8.3,46835,581,5.0,301,6736,0,1,1,1,5,26100,13.76,0.144,0.557,0.186
50,0,0.4,80619,806,1.5,19,31111,0,0,0,0,0,70000,14.39,0.386,0.868,0.289
47,0,21.7,107840,765,9.8,2253,20726,0,1,0,0,5,7200,15.55,0.192,0.067,0.022
32,1,8.8,55426,601,13.1,192,36854,0,0,0,1,1,14500,11.6,0.665,0.262,0.087
70,0,37.6,79902,720,17.0,472,19746,1,1,0,2,2,100000,11.01,0.247,1.252,0.417
49,0,27.6,58174,661,15.9,7726,17520,0,0,0,1,5,34400,10.32,0.301,0.591,0.197
44,2,0.8,15000,535,3.2,202,5369,1,1,0,2,2,13700,16.74,0.358,0.913,0.304
47,0,7.6,52402,628,10.0,1665,23189,0,1,0,0,4,70000,20.65,0.443,1.336,0.445
37,0,0.9,28244,577,13.8,2072,4765,0,1,0,0,4,3700,22.86,0.169,0.131,0.044
61,0,0.4,44664,687,17.8,2122,2558,0,0,0,0,0,55200,18.68,0.057,1.236,0.412
35,0,15.0,22571,637,12.2,107,6632,0,1,0,2,5,16400,14.42,0.294,0.727,0.242
24,1,1.3,46701,626,5.9,500,11753,0,1,0,2,2,68600,13.48,0.252,1.469,0.49
43,0,12.5,97054,754,6.2,1050,6543,0,0,0,2,5,100000,8.09,0.067,1.03,0.343
18,0,0.0,59046,567,1.1,117,17852,0,0,1,0,5,22500,21.16,0.302,0.381,0.127
35,1,9.2,91677,627,7.7,352,11370,0,1,1,1,1,44700,11.27,0.124,0.488,0.163
41,0,17.1,18586,652,0.6,0,821,0,0,0,0,2,17600,18.12,0.044,0.947,0.316
43,0,18.2,142795,566,1.1,232,11045,0,0,0,0,2,70000,21.28,0.077,0.49,0.163
18,0,0.0,29416,655,0.3,7,8677,0,0,0,0,3,31200,18.52,0.295,1.061,0.354
45,0,16.3,32991,786,4.4,1042,5818,0,0,0,2,4,37400,9.56,0.176,1.134,0.378
56,0,18.7,55821,777,4.3,291,10953,0,0,0,0,2,49000,14.58,0.196,0.878,0.293
22,0,0.1,30660,710,3.5,217,4263,0,0,0,2,1,5000,10.78,0.139,0.163,0.054
42,0,2.4,35096,688,10.7,302,25636,0,0,0,0,5,41800,17.23,0.73,1.191,0.397
18,2,1.6,16320,631,0.1,2,9417,0,2,0,2,4,15100,14.79,0.577,0.925,0.308
28,0,0.9,38839,593,6.4,6126,20878,1,0,1,0,2,33900,21.8,0.538,0.873,0.291
51,0,9.6,74573,746,12.6,23236,38053,0,1,0,2,2,44600,10.25,0.51,0.598,0.199
53,0,28.4,30641,740,7.6,405,15824,0,0,0,2,0,21600,11.29,0.516,0.705,0.235
37,1,13.4,47957,622,7.9,971,29641,0,0,0,0,5,49100,19.43,0.618,1.024,0.341
23,0,1.9,37687,561,3.4,21,15396,0,2,0,0,2,7400,22.6,0.409,0.196,0.065
48,0,1.7,34001,659,0.9,782,9315,0,0,0,1,2,8300,9.82,0.274,0.244,0.081
36,1,5.1,43982,717,5.9,1093,17739,1,3,0,0,5,18600,16.29,0.403,0.423,0.141
29,0,0.6,41654,672,2.4,430,12106,0,0,0,0,1,37900,17.32,0.291,0.91,0.303
50,1,21.1,95550,632,4.1,154,31277,0,1,0,0,0,70000,19.15,0.327,0.733,0.244
18,0,0.0,16783,656,1.9,37,7724,0,0,1,0,4,9100,17.92,0.46,0.542,0.181
59,1,25.3,56244,708,15.4,293,9469,0,2,1,2,5,34000,10.56,0.168,0.605,0.202
47,0,5.9,56711,636,2.2,155,25024,0,1,0,2,5,100000,13.13,0.441,1.763,0.588
33,0,10.6,35497,651,4.2,172,1167,1,1,0,1,3,19400,10.51,0.033,0.547,0.182
18,1,1.0,128795,627,1.4,291,9374,0,2,0,0,2,18700,19.14,0.073,0.145,0.048
48,0,24.4,140241,609,11.4,883,59787,0,1,0,1,5,36000,12.38,0.426,0.257,0.086
45,0,0.1,33328,615,10.6,7326,11473,0,0,0,1,2,13500,12.77,0.344,0.405,0.135
55,0,20.7,49528,672,17.0,2162,24935,1,1,0,2,0,53300,11.34,0.503,1.076,0.359
38,0,1.9,34025,658,8.5,11613,11070,0,1,0,0,4,21800,17.08,0.325,0.641,0.214
30,0,8.5,17383,663,5.9,569,3695,0,0,0,0,5,15300,18.0,0.213,0.88,0.293
20,0,1.3,37022,665,1.0,85,18842,0,0,0,1,4,14400,9.43,0.509,0.389,0.13
24,0,5.2,20527,588,3.5,39,12158,0,1,0,2,5,13900,16.98,0.592,0.677,0.226
56,1,6.6,41056,627,0.2,11,12392,0,3,0,2,5,39300,13.31,0.302,0.957,0.319
44,0,12.0,81972,718,2.2,10041,15721,0,0,0,1,5,28100,8.52,0.192,0.343,0.114
44,1,9.5,21725,732,11.8,161,9506,0,0,0,2,3,36300,9.57,0.438,1.671,0.557
25,0,3.8,81837,530,0.7,329,49228,0,0,0,2,1,46800,16.73,0.602,0.572,0.191
24,1,1.2,42947,652,5.2,27,10430,0,0,1,1,2,24300,9.91,0.243,0.566,0.189
22,0,3.9,60293,598,1.1,905,10102,0,0,0,2,5,7100,16.57,0.168,0.118,0.039
46,0,24.7,25146,788,11.8,971,8052,1,1,0,1,2,6200,6.8,0.32,0.247,0.082
53,0,24.7,49625,644,5.3,384,11652,0,1,0,0,1,58400,20.72,0.235,1.177,0.392
18,0,0.0,17884,638,1.9,243,2909,0,1,1,1,1,8600,11.47,0.163,0.481,0.16
56,0,22.2,37227,658,9.0,223,3894,0,0,0,0,2,37300,18.55,0.105,1.002,0.334
41,0,15.5,85267,653,20.8,20641,8242,0,0,0,0,2,19100,18.8,0.097,0.224,0.075
20,0,0.4,74775,540,0.0,0,39161,0,1,0,1,5,50000,13.25,0.524,0.669,0.223
29,2,0.7,15000,694,6.5,151,3034,0,0,0,0,5,1500,18.87,0.202,0.1,0.033
34,0,7.9,15000,604,4.1,133,2364,0,1,0,0,2,16100,19.22,0.158,1.073,0.358
50,2,0.8,42340,746,27.3,18751,2374,0,0,0,0,5,4200,17.14,0.056,0.099,0.033
32,1,4.4,37118,543,7.3,805,1924,0,1,1,1,4,14400,13.2,0.052,0.388,0.129
28,0,5.4,36861,614,4.4,133,11125,0,3,0,1,5,34000,12.84,0.302,0.922,0.307
53,0,29.2,57634,611,15.0,14009,15887,0,0,0,2,2,33800,13.76,0.276,0.586,0.195
18,0,0.0,83474,676,1.2,1313,21741,0,0,0,2,5,43800,11.32,0.26,0.525,0.175
39,1,12.6,151125,785,17.8,15977,105496,0,0,0,1,0,50000,6.39,0.698,0.331,0.11
25,0,4.7,15000,620,3.7,320,4898,0,0,0,0,4,16100,20.97,0.327,1.073,0.358
18,0,0.0,20674,702,0.3,15,7064,0,0,0,1,5,15800,7.85,0.342,0.764,0.255
26,0,4.0,34658,629,6.2,496,8971,0,1,1,2,2,18100,13.57,0.259,0.522,0.174
19,0,0.1,29386,710,0.1,3,12291,0,0,0,0,0,19000,16.04,0.418,0.647,0.216
21,1,1.0,85835,565,1.1,393,12246,0,1,3,2,2,90400,15.53,0.143,1.053,0.351
29,0,8.1,42266,719,6.0,3665,7059,0,0,0,2,2,24300,10.75,0.167,0.575,0.192
26,1,1.2,38059,617,2.4,27,5500,0,0,0,0,4,50600,20.28,0.145,1.33,0.443
21,0,1.9,23761,675,1.5,46,6535,0,0,0,1,2,8800,10.12,0.275,0.37,0.123
18,0,0.0,23589,644,0.9,107,5570,0,0,0,0,5,22300,20.6,0.236,0.945,0.315
48,0,15.0,54703,653,20.0,396,10383,0,0,0,2,5,17400,11.7,0.19,0.318,0.106
45,2,1.6,26792,738,17.1,5751,16778,0,1,0,2,3,22100,10.08,0.626,0.825,0.275
33,0,2.1,25733,668,5.3,503,20497,0,0,0,2,0,28900,11.75,0.797,1.123,0.374
46,0,6.5,58243,744,20.7,3527,27449,0,0,0,2,2,77600,10.7,0.471,1.332,0.444
37,0,5.7,49540,663,12.8,883,5891,0,0,0,2,5,62100,12.51,0.119,1.254,0.418
35,2,1.8,53558,822,5.4,3300,6581,0,0,0,2,1,80100,8.32,0.123,1.496,0.499
41,0,8.9,46122,589,1.0,92,6939,0,1,0,2,3,80200,15.81,0.15,1.739,0.58
18,0,0.0,41911,585,0.3,845,4816,0,0,1,1,5,33600,14.48,0.115,0.802,0.267
20,0,2.0,21089,639,0.2,59,9252,0,4,0,0,2,9300,20.98,0.439,0.441,0.147
23,0,1.5,35774,609,0.3,14,2976,0,0,0,0,1,14900,19.87,0.083,0.417,0.139
22,0,3.9,22629,590,1.4,2488,2299,0,1,1,0,5,6700,21.47,0.102,0.296,0.099
33,0,11.4,37756,690,7.9,472,17462,0,0,0,2,2,18700,12.6,0.462,0.495,0.165
25,1,1.2,26088,579,6.5,595,11194,0,0,1,2,1,18400,16.66,0.429,0.705,0.235
50,0,0.9,63317,605,5.3,292,9431,0,1,0,0,5,61600,20.88,0.149,0.973,0.324
57,0,4.9,124064,650,23.5,8342,40828,0,0,1,2,1,100000,11.21,0.329,0.806,0.269
28,0,5.4,23779,571,0.8,26,6353,0,0,0,2,3,18700,16.93,0.267,0.786,0.262
47,2,0.9,18015,593,1.6,342,2692,0,1,0,1,4,6500,14.53,0.149,0.361,0.12
47,2,1.5,15715,631,16.5,419,1289,0,1,0,2,2,27400,13.62,0.082,1.744,0.581
41,0,6.2,62142,614,19.6,10161,16715,0,1,0,0,2,24400,20.52,0.269,0.393,0.131
44,0,10.7,42900,728,23.6,1023,25235,0,0,0,2,4,67900,11.13,0.588,1.583,0.528
38,2,1.0,22810,618,12.5,729,2683,0,1,0,2,4,13900,13.96,0.118,0.609,0.203
30,0,3.4,34915,638,8.0,857,5510,0,0,0,0,3,35900,20.78,0.158,1.028,0.343
48,0,20.7,48801,773,5.4,761,17180,0,0,0,0,5,44700,15.5,0.352,0.916,0.305
30,0,11.9,43021,651,10.1,662,10661,0,0,1,1,5,26800,9.5,0.248,0.623,0.208
31,0,12.2,16016,590,12.1,401,4197,0,3,0,2,4,6600,15.95,0.262,0.412,0.137
41,1,5.5,47026,702,20.7,22924,16166,0,0,0,0,4,59500,16.08,0.344,1.265,0.422
29,1,3.7,159167,692,3.8,8579,83578,0,0,0,0,2,70000,17.45,0.525,0.44,0.147
42,0,2.3,65875,672,17.9,88679,11351,0,0,0,0,0,25700,17.38,0.172,0.39,0.13
26,0,2.7,21642,708,7.3,100,10546,0,1,0,0,0,29300,16.41,0.487,1.354,0.451
35,0,6.7,34725,652,2.2,266,2417,0,0,1,2,3,3700,12.0,0.07,0.107,0.036
29,0,3.2,32087,558,11.0,438,2203,1,1,2,2,3,49800,16.94,0.069,1.552,0.517
21,0,2.0,35777,616,2.2,114,19624,0,0,0,0,4,3500,19.42,0.549,0.098,0.033
31,0,11.1,23475,556,9.1,595,7678,0,2,0,0,5,6100,21.54,0.327,0.26,0.087
23,0,4.7,23162,686,3.8,69,13676,0,0,1,0,5,12500,18.68,0.59,0.54,0.18
42,0,7.8,22337,636,6.9,238,7103,0,1,0,0,2,5800,20.02,0.318,0.26,0.087
33,0,15.0,27428,562,0.0,0,11350,1,2,2,0,0,25800,21.44,0.414,0.941,0.314
18,1,1.0,39563,558,1.9,45,13206,1,3,0,0,1,5400,21.32,0.334,0.136,0.045
26,0,6.4,19343,569,1.6,72,11827,0,2,1,2,1,35200,16.15,0.611,1.82,0.607
28,2,0.1,19024,676,5.8,5,8428,0,0,0,1,4,9100,9.3,0.443,0.478,0.159
32,0,12.5,31157,642,12.5,1978,12077,0,1,0,0,2,18000,20.0,0.388,0.578,0.193
55,1,2.3,146655,740,9.8,21373,65769,0,1,0,2,2,100000,9.72,0.448,0.682,0.227
40,1,10.0,64353,783,7.3,2634,11375,0,0,0,1,3,22900,6.25,0.177,0.356,0.119
45,0,3.3,23344,690,15.1,5809,6067,0,2,1,0,5,27400,17.68,0.26,1.174,0.391
37,0,10.4,33990,610,15.3,4045,4621,0,0,0,1,5,17100,12.79,0.136,0.503,0.168
42,0,21.6,51344,678,0.2,848,14034,0,0,0,0,5,26600,18.66,0.273,0.518,0.173
21,0,1.0,27563,774,1.4,119,5419,0,1,0,0,2,32200,15.15,0.197,1.168,0.389
42,2,1.8,22666,642,17.8,4643,4718,0,0,0,2,2,19200,13.11,0.208,0.847,0.282
43,1,2.5,15000,702,19.7,2108,4515,0,0,0,2,0,12100,10.96,0.301,0.807,0.269
51,0,6.2,73017,637,18.0,2336,21905,0,0,0,2,4,35800,14.46,0.3,0.49,0.163
30,0,1.5,47190,656,11.7,4101,16835,0,0,0,0,5,45200,18.46,0.357,0.958,0.319
21,0,1.0,15000,577,0.2,3,1553,1,1,1,0,2,13600,21.74,0.104,0.907,0.302
39,0,10.4,126085,755,12.8,34133,17889,0,0,1,1,4,46200,6.12,0.142,0.366,0.122
36,0,1.1,53075,577,8.3,6616,11686,0,0,2,0,2,45000,21.45,0.22,0.848,0.283
47,0,15.0,109693,613,10.5,45211,9044,0,1,0,1,0,50000,11.65,0.082,0.456,0.152
49,0,24.4,37061,655,19.2,6987,3981,0,0,0,1,4,13300,9.85,0.107,0.359,0.12
22,0,3.5,39456,663,2.2,152,11918,0,0,0,2,5,72900,11.56,0.302,1.848,0.616
42,0,21.1,64442,625,3.4,33384,1814,0,2,0,0,0,2700,20.68,0.028,0.042,0.014
42,0,19.4,25643,658,17.1,674,3589,0,0,0,2,3,11600,11.86,0.14,0.452,0.151
23,2,0.6,17490,613,3.7,14,9581,0,0,0,2,1,34300,13.54,0.548,1.961,0.654
36,0,7.1,57856,677,5.0,162,11010,0,0,0,2,5,68800,12.11,0.19,1.189,0.396
39,0,19.1,108584,718,13.4,6604,48065,0,0,0,0,2,70000,15.73,0.443,0.645,0.215
19,0,0.6,38957,683,1.6,39,16332,0,0,0,0,2,42100,18.66,0.419,1.081,0.36
28,1,5.5,46131,811,3.0,27,12776,1,2,0,1,4,10800,7.14,0.277,0.234,0.078
21,0,2.5,34805,660,0.9,388,5306,0,1,0,0,2,3400,17.24,0.152,0.098,0.033
30,0,0.1,31332,674,8.8,1708,7751,0,1,1,2,2,45800,12.56,0.247,1.462,0.487
18,0,0.0,18047,569,1.4,87,7488,0,0,1,0,4,3000,21.47,0.415,0.166,0.055
47,0,9.1,43465,689,24.7,775,9639,0,0,0,0,0,38700,17.11,0.222,0.89,0.297
51,0,25.0,69927,575,20.4,3573,16141,0,4,0,0,5,9700,22.41,0.231,0.139,0.046
33,1,4.9,92076,714,7.9,4248,21790,0,0,0,2,0,100000,9.86,0.237,1.086,0.362
36,0,6.3,106542,655,4.6,1281,34144,0,0,0,0,0,15400,18.71,0.32,0.145,0.048
38,0,4.3,37247,681,7.5,92687,8626,0,0,0,1,1,19100,9.79,0.232,0.513,0.171
35,0,4.0,35624,627,16.6,130,7701,0,0,0,0,5,34000,19.73,0.216,0.954,0.318
31,0,2.3,15000,577,6.4,1242,7264,1,1,2,2,3,5800,15.06,0.484,0.387,0.129
31,0,1.5,41694,543,1.8,359,7843,0,1,0,0,5,45200,21.27,0.188,1.084,0.361
31,2,0.5,15000,623,4.7,129,1640,0,0,1,2,4,8000,14.84,0.109,0.533,0.178
52,0,25.2,54047,671,20.4,2501,19879,0,0,0,2,2,83100,11.72,0.368,1.538,0.513
20,0,1.4,20878,464,1.4,71,8137,0,0,0,2,2,19500,15.33,0.39,0.934,0.311
26,2,2.0,30743,603,1.9,115,4194,0,0,0,0,3,3100,19.32,0.136,0.101,0.034
49,1,6.2,35498,610,16.8,354,6631,0,0,0,0,5,37700,19.92,0.187,1.062,0.354
36,0,3.1,74970,710,5.5,1288,18740,0,0,0,0,2,61100,15.52,0.25,0.815,0.272
18,0,0.0,63725,608,0.7,30,14948,0,5,0,0,3,13000,19.27,0.235,0.204,0.068
42,2,1.7,15000,595,21.5,1533,3188,0,1,0,2,2,14300,15.11,0.213,0.953,0.318
41,0,1.7,52389,698,7.3,283,25932,0,0,0,1,4,23900,10.26,0.495,0.456,0.152
18,2,0.5,19370,605,1.9,6,4034,0,1,0,0,0,1900,20.1,0.208,0.098,0.033
18,0,0.0,54310,541,0.6,176,25128,0,0,0,2,0,46300,15.83,0.463,0.853,0.284
47,0,7.1,77351,772,26.3,42949,9987,0,0,0,1,5,25900,6.52,0.129,0.335,0.112
55,0,23.2,71343,654,20.7,1320,13853,0,0,0,0,3,70000,18.75,0.194,0.981,0.327
48,1,5.2,33768,608,12.4,586,4205,0,1,0,2,5,16600,13.03,0.125,0.492,0.164
24,0,4.5,39958,555,4.4,31,6160,0,1,0,1,1,31300,14.54,0.154,0.783,0.261
29,0,0.9,47197,740,1.4,40,20401,0,1,0,0,1,39200,15.99,0.432,0.831,0.277
18,1,1.0,32700,590,0.4,5,4802,1,1,0,1,5,12100,14.07,0.147,0.37,0.123
44,1,7.1,90491,665,7.8,4303,46781,0,1,0,0,1,70000,17.33,0.517,0.774,0.258
33,0,9.0,74126,647,7.2,509,38261,0,3,0,2,0,61800,13.41,0.516,0.834,0.278
42,0,1.6,21523,611,10.3,5590,6426,1,2,0,0,4,900,19.44,0.299,0.042,0.014
43,0,5.5,39135,567,10.7,447,9171,0,2,0,0,2,51000,21.94,0.234,1.303,0.434
18,0,0.0,15000,587,0.2,86,7027,0,0,0,0,2,16600,21.4,0.468,1.107,0.369
56,0,20.8,48447,723,11.6,502,12494,0,2,0,0,4,58000,16.34,0.258,1.197,0.399
32,0,13.1,27006,710,12.5,93,6370,0,1,0,0,4,8200,16.86,0.236,0.304,0.101
33,0,3.4,27732,674,13.6,17,6893,0,2,0,2,1,24300,12.01,0.249,0.876,0.292
18,0,0.0,36030,545,1.4,30,4706,1,3,2,0,5,38400,22.39,0.131,1.066,0.355
58,0,28.2,33272,598,27.0,2791,9301,0,1,0,2,2,7000,15.61,0.28,0.21,0.07
32,0,3.0,52335,605,0.9,13,31261,0,1,0,0,0,70000,20.66,0.597,1.338,0.446
23,0,3.5,40462,619,2.7,61,18871,0,1,0,1,5,31000,11.65,0.466,0.766,0.255
22,0,3.3,26896,643,3.9,115,4290,0,1,0,1,2,9100,11.37,0.16,0.338,0.113
40,0,17.5,85453,571,11.8,154,26840,1,3,1,1,0,39700,14.39,0.314,0.465,0.155
28,1,5.0,65400,632,6.0,2548,33862,0,1,0,2,5,100000,14.72,0.518,1.529,0.51
31,1,7.0,214770,708,5.7,2379,63066,0,1,1,2,2,100000,10.61,0.294,0.466,0.155
59,0,12.3,43681,681,0.2,20,9877,0,0,0,0,4,4700,18.2,0.226,0.108,0.036
29,0,1.2,28633,544,8.1,2820,19492,0,0,0,1,5,18800,14.61,0.681,0.657,0.219
23,2,1.6,15000,644,2.4,552,3722,0,1,0,1,4,14300,11.85,0.248,0.953,0.318
31,0,12.2,24050,686,5.5,3774,2842,0,0,0,2,2,47600,11.9,0.118,1.979,0.66
42,2,0.2,28600,641,12.3,379,1589,0,0,0,1,5,18600,12.69,0.056,0.65,0.217
28,0,3.3,27578,689,6.9,183,7768,0,0,0,0,2,4200,18.94,0.282,0.152,0.051
52,0,26.1,59151,574,18.8,2383,10008,0,0,1,0,2,40200,21.01,0.169,0.68,0.227
30,0,10.5,43517,656,3.1,9899,12141,0,1,0,1,4,25800,10.1,0.279,0.593,0.198
39,1,11.0,132141,660,8.9,3489,59629,0,0,0,0,3,60500,17.91,0.451,0.458,0.153
20,1,1.0,50130,631,1.5,2344,8014,0,1,0,1,4,34000,12.77,0.16,0.678,0.226
38,1,10.6,171516,572,18.1,13311,44637,1,1,0,2,5,85700,15.56,0.26,0.5,0.167
26,1,1.8,77913,701,3.1,222,31936,0,0,0,0,4,59300,16.34,0.41,0.761,0.254
49,2,1.6,15000,647,17.4,679,2240,0,1,0,1,5,8500,12.47,0.149,0.567,0.189
46,0,0.6,23153,681,10.7,1103,15901,0,0,0,0,3,6700,17.69,0.687,0.289,0.096
23,0,1.6,54571,565,1.7,2923,26042,0,2,0,2,5,44700,15.37,0.477,0.819,0.273
36,0,16.2,36500,670,5.2,159,6514,0,0,0,2,2,58600,11.59,0.178,1.605,0.535
21,0,0.7,17436,635,1.0,14,926,0,0,0,1,2,14400,12.97,0.053,0.826,0.275
18,0,0.0,15000,624,1.4,81,1643,0,5,0,0,2,13300,20.61,0.11,0.887,0.296
40,1,13.6,50308,713,10.7,3468,33104,0,0,0,2,5,64700,10.72,0.658,1.286,0.429
43,0,13.2,57646,562,4.1,642,2853,0,0,0,2,4,100000,16.44,0.049,1.735,0.578
39,1,13.5,40178,577,17.4,1036,6378,0,2,0,1,5,9800,14.46,0.159,0.244,0.081
19,1,1.0,108540,522,0.9,9239,41196,1,3,0,1,1,50000,13.73,0.38,0.461,0.154
18,2,0.0,32091,586,1.3,99,10385,0,0,0,1,0,8700,13.86,0.324,0.271,0.09
47,0,0.1,58596,689,20.0,4535,13249,0,1,0,2,2,17800,12.44,0.226,0.304,0.101
18,0,0.0,21744,526,0.2,9,2059,0,0,0,2,5,17200,16.56,0.095,0.791,0.264
50,1,17.4,111751,645,20.5,368,27399,0,0,0,2,3,88900,14.91,0.245,0.796,0.265
42,0,1.7,50840,671,22.0,3470,27733,0,0,0,0,5,4700,18.24,0.545,0.092,0.031
28,0,0.3,80752,763,4.2,358,17799,0,1,0,1,3,36300,6.91,0.22,0.45,0.15
42,0,8.7,45013,583,2.4,184,8313,0,0,0,0,5,20300,21.35,0.185,0.451,0.15
34,0,7.7,27821,664,11.6,165,1090,0,0,1,1,1,21000,10.25,0.039,0.755,0.252
53,0,25.7,76241,697,23.5,6862,11941,0,0,0,1,2,38600,10.77,0.157,0.506,0.169
30,1,2.4,53190,615,6.0,381,18798,0,0,0,0,5,900,19.28,0.353,0.017,0.006
52,0,19.7,42593,602,9.0,3929,15259,0,0,0,0,2,32900,20.68,0.358,0.772,0.257
48,0,21.9,43360,626,28.5,6992,4647,0,2,0,2,0,64100,14.01,0.107,1.478,0.493
29,0,10.6,85284,515,4.3,476,41512,0,1,0,0,1,70000,22.59,0.487,0.821,0.274
48,1,4.5,53292,620,9.6,1787,15411,0,1,0,2,0,6600,13.6,0.289,0.124,0.041
40,0,11.6,56399,652,15.8,2598,13162,0,0,0,2,2,54900,11.49,0.233,0.973,0.324
20,1,1.0,48413,674,1.0,4,8226,0,0,0,0,1,18600,17.6,0.17,0.384,0.128
